Joukovsky f=14,5% t=14,5%
0.97427638	0.01503452
0.97782116	0.01309988
0.98112120	0.01126523
0.98417696	0.00953594
0.98698899	0.00791716
0.98955794	0.00641379
0.99188455	0.00503051
0.99396961	0.00377171
0.99581399	0.00264151
0.99741857	0.00164370
0.99878418	0.00078169
0.99991126	0.00005792

